laptop_timestamp,timestamp_ms,temp_c,humidity_pct,mq2_adc,flame_state,dht_ok,label,experiment
2026-09-11T15:49:13.358,704853,28.50,74.50,201,0,1,normal,baseline
2026-09-11T15:49:15.842,707362,28.50,74.70,202,0,1,normal,baseline
2026-09-11T15:49:18.326,709871,28.60,74.60,202,0,1,normal,baseline
2026-09-11T15:49:20.811,712379,28.60,74.40,203,0,1,normal,baseline
2026-09-11T15:49:23.295,714888,28.60,74.40,204,0,1,normal,baseline
2026-09-11T15:49:25.779,717397,28.60,74.40,203,0,1,normal,baseline
2026-09-11T15:49:28.263,719906,28.70,74.40,205,0,1,normal,baseline
2026-09-11T15:49:30.748,722414,28.60,74.50,204,0,1,normal,baseline
2026-09-11T15:49:33.232,724923,28.60,74.50,204,0,1,normal,baseline
2026-09-11T15:49:35.716,727432,28.60,74.40,203,0,1,normal,baseline
2026-09-11T15:49:38.200,729941,28.60,74.50,199,0,1,normal,baseline
2026-09-11T15:49:40.685,732449,28.60,74.50,201,0,1,normal,baseline
2026-09-11T15:49:43.169,734958,28.60,74.40,200,0,1,normal,baseline
2026-09-11T15:49:45.653,737467,28.60,74.40,201,0,1,normal,baseline
2026-09-11T15:49:48.121,739976,28.60,74.40,202,0,1,normal,baseline
2026-09-11T15:49:50.605,742484,28.60,74.20,201,0,1,normal,baseline
2026-09-11T15:49:53.090,744993,28.60,74.30,202,0,1,normal,baseline
2026-09-11T15:49:55.574,747502,28.70,74.40,199,0,1,normal,baseline
2026-09-11T15:49:58.059,750011,28.60,74.30,201,0,1,normal,baseline
2026-09-11T15:50:00.542,752520,28.50,74.20,201,0,1,normal,baseline
2026-09-11T15:50:03.027,755028,28.50,74.20,201,0,1,normal,baseline
2026-09-11T15:50:05.511,757537,28.60,74.20,200,0,1,normal,baseline
2026-09-11T15:50:07.995,760046,28.60,74.20,203,0,1,normal,baseline
2026-09-11T15:50:10.480,762555,28.60,74.20,201,0,1,normal,baseline
2026-09-11T15:50:12.963,765064,28.60,74.20,203,0,1,normal,baseline
2026-09-11T15:50:15.448,767572,28.60,74.10,200,0,1,normal,baseline
2026-09-11T15:50:17.932,770081,28.60,74.30,198,0,1,normal,baseline
2026-09-11T15:50:20.417,772590,28.60,74.30,201,0,1,normal,baseline
2026-09-11T15:50:22.901,775099,28.60,74.20,202,0,1,normal,baseline
2026-09-11T15:50:25.386,777607,28.60,74.30,199,0,1,normal,baseline
2026-09-11T15:50:27.869,780116,28.60,74.40,202,0,1,normal,baseline
2026-09-11T15:50:30.354,782625,28.60,74.40,200,0,1,normal,baseline
2026-09-11T15:50:32.838,785134,28.60,74.40,199,0,1,normal,baseline
2026-09-11T15:50:35.322,787642,28.50,74.30,194,0,1,normal,baseline
2026-09-11T15:50:37.806,790151,28.60,74.30,199,0,1,normal,baseline
2026-09-11T15:50:40.291,792660,28.60,74.40,199,0,1,normal,baseline
2026-09-11T15:50:42.775,795169,28.60,74.40,198,0,1,normal,baseline
2026-09-11T15:50:45.259,797677,28.60,74.60,196,0,1,normal,baseline
2026-09-11T15:50:47.743,800186,28.60,74.40,200,0,1,normal,baseline
2026-09-11T15:50:50.228,802695,28.60,74.40,199,0,1,normal,baseline
2026-09-11T15:50:52.712,805204,28.70,74.20,200,0,1,normal,baseline
2026-09-11T15:50:55.196,807712,28.50,74.20,200,0,1,normal,baseline
2026-09-11T15:50:57.680,810221,28.60,74.40,199,0,1,normal,baseline
2026-09-11T15:51:00.165,812730,28.70,74.30,198,0,1,normal,baseline
2026-09-11T15:51:02.650,815239,28.60,74.50,199,0,1,normal,baseline
2026-09-11T15:51:05.134,817747,28.60,74.40,196,0,1,normal,baseline
2026-09-11T15:51:07.618,820256,28.70,74.40,199,0,1,normal,baseline
2026-09-11T15:51:10.102,822765,28.60,74.50,199,0,1,normal,baseline
2026-09-11T15:51:12.586,825274,28.70,74.20,199,0,1,normal,baseline
2026-09-11T15:51:15.070,827783,28.70,74.30,197,0,1,normal,baseline
2026-09-11T15:51:17.555,830291,28.60,74.20,197,0,1,normal,baseline
2026-09-11T15:51:20.039,832800,28.70,74.20,197,0,1,normal,baseline
2026-09-11T15:51:22.524,835309,28.70,74.10,198,0,1,normal,baseline
2026-09-11T15:51:25.008,837818,28.80,74.10,198,0,1,normal,baseline
2026-09-11T15:51:27.492,840326,28.70,74.00,198,0,1,normal,baseline
2026-09-11T15:51:29.976,842835,28.70,74.00,198,0,1,normal,baseline
2026-09-11T15:51:32.460,845344,28.60,73.90,198,0,1,normal,baseline
2026-09-11T15:51:34.945,847853,28.70,73.90,197,0,1,normal,baseline
2026-09-11T15:51:37.429,850361,28.70,74.00,197,0,1,normal,baseline
2026-09-11T15:51:39.913,852870,28.70,73.90,199,0,1,normal,baseline
2026-09-11T15:51:42.398,855379,28.70,73.90,197,0,1,normal,baseline
2026-09-11T15:51:44.882,857888,28.80,73.70,196,0,1,normal,baseline
2026-09-11T15:51:47.366,860396,28.80,73.90,196,0,1,normal,baseline
2026-09-11T15:51:49.850,862905,28.80,73.80,195,0,1,normal,baseline
2026-09-11T15:51:52.319,865413,28.80,73.70,195,0,1,normal,baseline
2026-09-11T15:51:54.803,867922,28.80,73.80,197,0,1,normal,baseline
2026-09-11T15:51:57.287,870431,28.80,73.70,197,0,1,normal,baseline
2026-09-11T15:51:59.772,872939,28.80,73.70,198,0,1,normal,baseline
2026-09-11T15:52:02.255,875448,28.80,73.60,199,0,1,normal,baseline
2026-09-11T15:52:04.740,877956,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:07.224,880465,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:09.708,882973,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:12.192,885482,28.80,73.70,198,0,1,normal,baseline
2026-09-11T15:52:14.677,887991,28.80,73.50,197,0,1,normal,baseline
2026-09-11T15:52:17.161,890499,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:19.645,893008,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:22.129,895516,28.80,73.70,197,0,1,normal,baseline
2026-09-11T15:52:24.614,898025,28.80,73.80,197,0,1,normal,baseline
2026-09-11T15:52:27.098,900533,28.80,73.50,197,0,1,normal,baseline
2026-09-11T15:52:29.582,903042,28.70,73.60,197,0,1,normal,baseline
2026-09-11T15:52:32.067,905551,28.80,73.60,196,0,1,normal,baseline
2026-09-11T15:52:34.551,908059,28.80,73.60,198,0,1,normal,baseline
2026-09-11T15:52:37.035,910568,28.70,73.60,196,0,1,normal,baseline
2026-09-11T15:52:39.519,913077,28.70,73.60,197,0,1,normal,baseline
2026-09-11T15:52:42.004,915585,28.70,73.60,197,0,1,normal,baseline
2026-09-11T15:52:44.489,918094,28.70,73.60,197,0,1,normal,baseline
2026-09-11T15:52:46.972,920603,28.80,73.60,196,0,1,normal,baseline
2026-09-11T15:52:49.457,923111,28.70,73.70,197,0,1,normal,baseline
2026-09-11T15:52:51.941,925620,28.60,73.70,196,0,1,normal,baseline
