source_file,window_number,mq2_last,temp_last,humidity_last,flame_last,mq2_mean,mq2_std,mq2_min,mq2_max,mq2_range,mq2_delta,mq2_slope_per_s,temp_mean,temp_std,temp_delta,temp_slope_per_s,humidity_mean,humidity_std,humidity_delta,humidity_slope_per_s,flame_count,flame_fraction,critical_count,label,anomaly_label,phase,window_duration_s
sentinel_data_20260911_165323.csv,14,191,28.5,73.9,0,190.9,6.640030120413611,185,203,18,5,0.6353712796496571,28.4,0.044721359549995635,0.10000000000000142,0.0009662780960831436,73.89,0.07000000000000149,0.10000000000000853,0.004107076739943978,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,15,189,28.3,73.8,0,189.7,0.9,188,191,3,-1,-0.0893873161074138,28.380000000000003,0.03999999999999915,0.0,-4.684092008773013e-16,73.92,0.11661903789690498,0.0,-0.005797945220386628,0,0.0,0,normal,0,unknown,22.57800000000003
sentinel_data_20260911_165323.csv,16,181,28.5,73.7,0,183.8,2.993325909419153,179,187,8,-6,-0.3768734952829613,28.459999999999997,0.04898979485566426,0.0,-0.00048304274728101256,73.67,0.06403124237433107,0.0,-0.004106922656159085,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,17,201,28.4,73.8,0,200.3,8.866228059327145,182,219,37,19,-0.041098212239787796,28.4,0.0,0.0,6.114918872563327e-16,73.72,0.05999999999999943,0.20000000000000284,0.004831841051511451,0,0.0,0,normal,0,unknown,22.576999999999998
sentinel_data_20260911_165323.csv,18,202,28.4,73.6,0,200.4,1.5620499351813308,198,203,5,-1,-0.12079054581762992,28.380000000000003,0.03999999999999915,0.0,0.0009662057238896975,73.68,0.07483314773547951,-0.20000000000000284,-0.00773072436067654,0,0.0,0,normal,0,unknown,22.577999999999975
sentinel_data_20260911_165323.csv,19,198,28.4,73.5,0,200.3,1.7916472867168918,198,203,5,-4,-0.2246458205007425,28.409999999999997,0.030000000000000426,0.0,-0.00024155464569933978,73.53999999999999,0.06633249580710766,-0.09999999999999432,-0.002898655748396695,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,20,200,28.4,73.6,0,199.3,1.4177446878757827,198,202,4,2,0.1666821756397253,28.4,0.044721359549995635,0.0,-0.0019324593297553013,73.63000000000001,0.06403124237433107,-0.10000000000000853,0.0026570689925382142,0,0.0,0,normal,0,unknown,22.58000000000004
sentinel_data_20260911_165323.csv,21,198,28.4,73.7,0,199.2,1.2489995996796797,197,201,4,1,0.014491072580549335,28.380000000000003,0.03999999999999915,0.09999999999999787,0.0019325410254206845,73.66,0.06633249580711065,0.10000000000000853,-0.0019323869552224265,0,0.0,0,normal,0,unknown,22.57899999999995
sentinel_data_20260911_165323.csv,22,198,28.4,73.6,0,198.2,0.7483314773547882,197,199,2,1,0.004831279609905253,28.380000000000003,0.03999999999999915,0.0,-0.0028989603546167382,73.67,0.07810249675906847,0.0,0.002174056565589012,0,0.0,0,normal,0,unknown,22.57899999999995
sentinel_data_20260911_165323.csv,23,201,28.4,73.6,0,199.9,1.57797338380595,197,202,5,2,0.137686148048845,28.35,0.04999999999999894,0.0,-0.0007246639370989764,73.53,0.0781024967590652,-0.10000000000000853,-0.003623319685495509,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,24,196,28.4,73.5,0,198.2,1.5362291495737217,196,200,4,-4,-0.16908825198979696,28.389999999999997,0.02999999999999936,0.0,0.0016908825198993912,73.5,0.044721359549993255,0.0,0.0009662185828032961,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,25,198,28.4,73.4,0,198.7,0.7810249675906655,197,200,3,1,0.045895382682950195,28.389999999999997,0.02999999999999936,0.0,0.001207773228498923,73.39,0.0830662386291808,-0.09999999999999432,-0.003140210394096624,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,26,200,28.4,73.5,0,199.1,0.7000000000000001,198,200,2,1,0.04106428976895151,28.389999999999997,0.02999999999999936,0.0,-0.0016908825198979534,73.51,0.10440306508910502,0.0,0.007005084725291832,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,27,204,28.3,73.6,0,202.7,1.4177446878757827,201,205,4,3,0.1715159472069212,28.340000000000003,0.06633249580710744,0.0,-0.00048341041070772855,73.67,0.07810249675906775,0.09999999999999432,0.0026571781156538242,0,0.0,0,normal,0,unknown,22.57899999999995
sentinel_data_20260911_165323.csv,28,216,28.3,73.5,0,210.2,4.377213725647858,204,216,12,12,0.5990936009160921,28.340000000000003,0.048989794855662516,-0.09999999999999787,0.0014495799627060098,73.67999999999999,0.09797958971132766,-0.20000000000000284,1.5405903596901843e-07,0,0.0,0,normal,0,unknown,22.579000000000065
sentinel_data_20260911_165323.csv,29,212,28.3,73.5,0,210.9,0.5385164807134505,210,212,2,1,0.01207990305051636,28.3,0.044721359549995635,0.0,-0.0019326612414510588,73.68,0.07483314773547951,-0.29999999999999716,-0.006763967713928299,0,0.0,0,normal,0,unknown,22.579999999999927
sentinel_data_20260911_165323.csv,30,210,28.3,73.5,0,210.9,1.2206555615733703,210,213,3,-3,-0.0942063118228899,28.340000000000003,0.048989794855662516,0.0,0.0019324371655974708,73.58000000000001,0.07483314773547912,0.0,0.0009662185827988252,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,31,206,28.4,73.6,0,207.3,1.3453624047073711,205,209,4,-3,-0.16184161261880514,28.32,0.03999999999999915,0.09999999999999787,0.0009662185827998338,73.57,0.06403124237432774,0.0,-0.0016908825198961518,0,0.0,0,normal,0,unknown,22.581000000000017
sentinel_data_20260911_165323.csv,32,207,28.3,73.4,0,205.6,1.1135528725660042,204,207,3,2,0.13043950867785464,28.320000000000004,0.03999999999999915,-0.09999999999999787,-0.0009662185827981138,73.41,0.05385164807134488,-0.09999999999999432,-0.003140210394094938,0,0.0,0,normal,0,unknown,22.580999999999904
sentinel_data_20260911_165323.csv,33,206,28.4,73.2,0,205.8,0.8717797887081348,205,208,3,-2,-0.08213304909656333,28.35,0.04999999999999894,0.09999999999999787,0.002174009307534686,73.32000000000001,0.07483314773548065,-0.20000000000000284,-0.009662695799785608,0,0.0,0,normal,0,unknown,22.58000000000004
