source_file,window_number,mq2_last,temp_last,humidity_last,flame_last,mq2_mean,mq2_std,mq2_min,mq2_max,mq2_range,mq2_delta,mq2_slope_per_s,temp_mean,temp_std,temp_delta,temp_slope_per_s,humidity_mean,humidity_std,humidity_delta,humidity_slope_per_s,flame_count,flame_fraction,critical_count,label,anomaly_label,phase,window_duration_s,anomaly_score,prediction
sentinel_data_20260911_165323.csv,41,225,28.4,73.1,0,224.6,1.4966629547095762,221,226,5,4,0.1159462299358713,28.340000000000003,0.0489897948556625,0.0999999999999978,0.0033817650397956,73.16000000000001,0.0800000000000014,-0.1000000000000085,-0.0009662185827998,0,0.0,0,normal,0,unknown,22.58100000000013,2.5094582249362407,0
sentinel_data_20260911_165323.csv,42,228,28.4,73.0,0,227.9,2.7367864366808017,224,231,7,3,0.2874500283826765,28.39,0.0299999999999993,0.0,0.0012077732284996,73.1,0.0774596669241494,-0.2000000000000028,-0.0057973114967895,0,0.0,0,normal,0,unknown,22.580999999999904,1.9712946431579637,0
sentinel_data_20260911_165323.csv,43,234,28.4,73.0,0,226.1,6.833008122342604,211,234,23,5,0.2150125718330714,28.39,0.0299999999999993,0.0,-0.0002415213826202,72.94,0.0916515138991159,0.0999999999999943,0.0057976686032978,0,0.0,0,normal,0,unknown,22.579999999999927,2.135347197438408,0
sentinel_data_20260911_165323.csv,44,229,28.4,72.9,0,231.9,2.7730849247724096,229,237,8,-8,-0.3502542362645992,28.410000000000004,0.053851648071345,0.0,-0.0002415546456992,72.91,0.0700000000000004,-0.0999999999999943,-0.0060388661424927,0,0.0,0,normal,0,unknown,22.58100000000013,2.1795241134293115,0
sentinel_data_20260911_165323.csv,45,224,28.5,72.8,0,227.1,1.3,224,229,5,-5,-0.1618416126188109,28.48,0.0400000000000005,0.0,7.025101436689039e-16,72.72999999999999,0.0781024967590668,0.0,0.0012077732285002,0,0.0,0,normal,0,unknown,22.580999999999904,1.7843425137001192,0
sentinel_data_20260911_165323.csv,46,227,28.4,72.9,0,225.5,1.9621416870348585,223,228,5,3,0.2294769134147452,28.42,0.0400000000000005,0.0,-0.0009662185827983,72.78,0.0979795897113293,0.2000000000000028,0.005797311496795,0,0.0,0,normal,0,unknown,22.580999999999904,1.766515414711119,0
sentinel_data_20260911_165323.csv,47,233,28.4,72.8,0,231.1,1.8681541692269403,226,233,7,7,0.1425172409628349,28.37,0.0458257569495574,0.0,-0.002173991811297,72.83,0.0900000000000008,-0.1000000000000085,0.0016908825198985,0,0.0,0,normal,0,unknown,22.58100000000013,2.1133807847053014,0
sentinel_data_20260911_165323.csv,48,235,28.3,73.0,0,233.6,0.8,232,235,3,3,0.0966218582798863,28.31,0.0299999999999993,0.0,-0.0016908825198986,72.95,0.067082039324993,0.0,0.000724663937097,0,0.0,0,normal,0,unknown,22.580999999999904,2.405472640085645,0
sentinel_data_20260911_182814.csv,0,193,28.0,70.9,0,191.3,1.417744687875783,188,193,5,2,0.0990441676088051,27.97,0.045825756949559,0.0,0.0007246936944566,70.96,0.0663324958071042,-0.0999999999999943,-0.0028986977483082,0,0.0,0,normal,0,baseline,22.57900000000018,3.206929380768253,0
sentinel_data_20260911_182814.csv,1,197,27.9,71.1,0,194.3,1.7916472867168918,192,197,5,4,0.0265771090691306,27.93,0.045825756949559,0.0,-0.0007246551802562,71.05,0.0670820393249898,0.1999999999999886,0.0036236610488644,0,0.0,0,normal,0,baseline,22.579999999999927,3.3579397336696113,0
sentinel_data_20260911_182814.csv,2,199,27.9,71.3,0,194.6,2.835489375751565,190,199,9,7,0.323702971114093,27.9,0.0,0.0,-2.5626250930734392e-16,71.05999999999999,0.1280624847486554,0.0999999999999943,0.0062810965086785,0,0.0,0,normal,0,baseline,22.579999999999927,4.592486611337642,0
sentinel_data_20260911_182814.csv,3,194,28.1,71.0,0,201.4,6.6513156593263565,194,215,21,-10,-0.6957194621155286,27.95,0.0806225774829859,0.3000000000000007,0.0089381398296101,71.27000000000001,0.1734935157289752,-0.2000000000000028,-0.0012083001653522,0,0.0,0,normal,0,baseline,22.579999999999927,7.079886717434838,1
sentinel_data_20260911_182814.csv,4,185,28.2,71.0,0,188.1,2.662705391138869,183,192,9,-7,-0.3309455314715468,28.08,0.0600000000000001,0.1999999999999993,0.0062807498825524,70.94000000000001,0.0916515138991159,0.0,0.0004831968212962,0,0.0,0,normal,0,baseline,22.580000000000386,4.88982645984369,0
sentinel_data_20260911_182814.csv,5,214,28.2,70.6,0,209.2,8.506468127254694,185,215,30,29,0.8068308523248506,28.19,0.0299999999999993,0.0,0.0012077609691554,70.8,0.1414213562373115,-0.4000000000000057,-0.0154604881228091,0,0.0,0,normal,0,baseline,22.580000000000386,4.018258472724041,0
sentinel_data_20260911_182814.csv,6,209,28.3,70.7,0,211.2,1.16619037896906,209,213,4,-3,-0.1304450751204706,28.22,0.0400000000000005,0.0,-7.762927801661913e-16,70.54,0.1199999999999981,0.2000000000000028,-0.0038655955683015,0,0.0,0,normal,0,baseline,22.578999999999724,2.806903273063898,0
sentinel_data_20260911_182814.csv,7,151,28.3,70.3,0,196.8,33.09924470437354,151,259,108,-61,-1.6474026836721043,28.24,0.0489897948556642,0.1000000000000014,0.0019324371655977,70.32,0.1248999599679715,-0.2000000000000028,-0.007729748662391,0,0.0,0,normal,0,baseline,22.58100000000013,10.00603390908882,1
sentinel_data_20260911_182814.csv,8,175,28.2,70.6,1,206.8,15.860643114325471,175,233,58,-31,-0.8020743715796161,28.23,0.045825756949559,-0.1000000000000014,-0.0002415598966338,70.74000000000001,0.1685229954635277,0.1999999999999886,0.0096623573513424,1,0.1,4,critical,1,event,22.579999999999927,5.545169402408171,0
sentinel_data_20260911_182814.csv,9,213,28.3,69.9,0,200.7,11.730728877610291,186,228,42,-15,-0.0458515593204579,28.340000000000003,0.0489897948556625,0.0,-0.0004833006882672,70.28999999999999,0.3080584360149874,-0.5999999999999943,-0.038408578520129,3,0.3,10,critical,1,recovery,22.579999999999927,5.320683141121748,0
sentinel_data_20260911_182814.csv,10,240,28.2,70.1,0,230.1,8.227393268830657,214,242,28,-2,0.4710315591144562,28.23,0.0640312423743286,-0.1000000000000014,-0.0065219754338924,70.03999999999999,0.1113552872565992,0.0,0.002898655748397,0,0.0,1,critical,1,recovery,22.58100000000013,5.046289783184597,0
sentinel_data_20260911_182814.csv,11,230,28.1,70.4,0,236.2,7.30479294709987,224,247,23,6,-0.0579585844463395,28.090000000000003,0.0300000000000004,0.0,-0.0002416369246623,70.31,0.130000000000001,0.3000000000000113,0.0152187741701206,0,0.0,0,normal,0,recovery,22.579999999999927,4.036021347368962,0
sentinel_data_20260911_190122.csv,0,105,28.1,69.9,0,132.9,22.93665189167765,105,156,51,-51,-2.9303580999712207,28.03,0.045825756949559,0.1000000000000014,0.00362378010827,69.63999999999999,0.1562049935181347,0.4000000000000057,0.0140119446161787,0,0.0,0,normal,0,baseline,22.578999999999997,9.219891363701377,1
sentinel_data_20260911_190122.csv,1,201,28.2,69.3,0,154.2,36.630042315017874,101,201,100,91,3.657403104554032,28.14,0.0489897948556625,0.0,0.0019325842123063,69.41,0.1513274595042157,-0.4000000000000057,-0.019083989865877,0,0.0,0,normal,0,baseline,22.580000000000013,12.639945474484652,1
sentinel_data_20260911_190122.csv,2,193,28.1,69.4,0,192.7,1.9519221295943132,190,196,6,-3,-0.1908391457264556,28.160000000000004,0.0489897948556625,0.0,0.0028988868229927,69.41,0.2981610303175124,0.3000000000000113,0.0292299414206266,0,0.0,3,critical,1,event,22.578999999999997,4.255564767024366,0
sentinel_data_20260911_190122.csv,3,185,28.1,69.4,0,188.1,3.5623026261113755,182,193,11,-8,-0.4034396795017801,28.17,0.0458257569495574,-0.0999999999999978,-0.0007247357119268,69.55999999999999,0.3039736830714126,-0.8999999999999915,-0.0309215563213175,0,0.0,10,critical,1,event,22.579000000000008,4.489171374393225,0
sentinel_data_20260911_190322.csv,0,202,28.2,69.5,0,184.2,16.26530048907797,168,218,50,25,1.47363064580375,28.21,0.0300000000000004,0.0,-0.0016910832578894,69.17999999999999,0.1326649916142172,0.4000000000000057,0.0057981097882843,0,0.0,0,normal,0,baseline,22.57899999999998,5.888417591496445,0
sentinel_data_20260911_190322.csv,1,181,28.2,69.7,0,178.2,15.96120296218302,136,195,59,-13,-0.6473687233443881,28.23,0.045825756949559,0.0,0.0007247864801167,69.59,0.2118962010041711,0.1000000000000085,-0.0002418522571867,0,0.0,7,critical,1,event,22.580000000000013,5.277689661430518,0
sentinel_data_20260911_190322.csv,2,155,28.3,68.8,0,158.4,11.943198901466891,147,183,36,-25,-1.198160241501271,28.290000000000003,0.0830662386291805,0.1000000000000014,0.0065223973091418,69.13,0.3099999999999991,-0.7000000000000028,-0.0316458053159469,1,0.1,10,critical,1,event,22.57899999999998,7.097426705895143,1
